Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
27356,2768,102,871,62,1651,75,21,1,0
27357,2768,102,871,62,1651,75,21,1,0
27358,2768,102,871,62,1651,75,21,1,0
27359,2768,102,871,62,1651,75,21,1,0
27360,2768,102,871,62,1651,75,21,1,0
27361,2768,102,871,62,1651,75,21,1,0
27362,2768,102,871,62,1651,75,21,1,0
27363,2768,102,871,62,1651,75,21,1,0
27364,2768,102,871,62,1651,75,21,1,0
27365,2769,102,871,62,1651,75,21,1,0
27366,2769,102,871,62,1651,75,21,1,0
27367,2769,102,871,62,1651,75,21,1,0
27368,2769,102,871,62,1651,75,21,1,0
27369,2769,102,871,62,1651,75,21,1,0
27370,2769,102,871,62,1651,75,21,1,0
27371,2769,102,871,62,1651,75,21,1,0
27372,2769,102,871,62,1651,75,21,1,0
27373,2769,102,871,62,1651,75,21,1,0
27374,2769,102,871,62,1651,75,21,1,0
27375,2769,102,871,62,1651,75,21,1,0
27376,2769,102,871,62,1651,75,21,1,0
27377,2769,103,871,62,1651,75,21,1,0
27378,2769,103,871,62,1651,75,21,1,0
27379,2769,103,871,62,1651,75,21,1,0
27380,2769,103,871,62,1651,75,21,1,0
27381,2769,103,871,62,1651,75,21,1,0
27382,2769,103,871,62,1651,75,21,1,0
27383,2769,103,871,62,1651,75,21,1,0
27384,2769,103,871,62,1651,75,21,1,0
27385,2769,103,871,62,1651,75,21,1,0
27386,2769,103,871,62,1651,75,21,1,0
27387,2769,103,871,62,1651,75,21,1,0
27388,2769,103,871,62,1651,75,21,1,0
27389,2769,103,871,62,1651,75,21,1,0
27390,2769,103,871,62,1651,75,21,1,0
27391,2772,105,872,62,1653,76,21,1,0
27392,2772,105,872,62,1653,76,21,1,0
27393,2772,105,872,62,1653,76,21,1,0
27394,2772,105,872,62,1653,76,21,1,0
27395,2772,105,872,62,1653,76,21,1,0
27396,2772,105,872,62,1653,76,21,1,0
27397,2772,105,872,62,1653,76,21,1,0
27398,2772,105,872,62,1653,76,21,1,0
27399,2772,105,872,62,1653,76,21,1,0
27400,2767,105,871,62,1649,75,21,1,0
27401,2767,105,871,62,1649,75,21,1,0
27402,2767,105,871,62,1649,75,21,1,0
27403,2768,105,871,62,1650,75,21,1,0
27404,2768,105,871,62,1650,75,21,1,0
27405,2768,105,871,62,1650,75,21,1,0
27406,2768,105,871,62,1650,75,21,1,0
27407,2768,105,871,62,1650,75,21,1,0
27408,2768,105,871,62,1650,75,21,1,0
27409,2768,105,871,62,1650,75,21,1,0
27410,2768,105,871,62,1650,75,21,1,0
27411,2768,105,871,62,1650,75,21,1,0
27412,2768,105,871,62,1650,75,21,1,0
27413,2768,105,871,62,1650,75,21,1,0
27414,2768,105,871,62,1650,75,21,1,0
27415,2768,105,871,62,1650,75,21,1,0
27416,2768,105,871,62,1650,75,21,1,0
27417,2768,105,871,62,1650,75,21,1,0
27418,2767,105,871,62,1649,75,21,1,0
27419,2767,105,871,62,1649,75,21,1,0
27420,2767,105,871,62,1649,75,21,1,0
27421,2768,105,872,62,1650,75,21,1,0
27422,2768,105,872,62,1650,75,21,1,0
27423,2768,105,872,62,1650,75,21,1,0
27424,2768,105,872,62,1650,75,21,1,0
27425,2768,105,872,62,1650,75,21,1,0
27426,2768,105,872,62,1650,75,21,1,0
27427,2768,105,872,62,1650,75,21,1,0
27428,2768,105,872,62,1650,75,21,1,0
27429,2768,105,872,62,1650,75,21,1,0
27430,2768,105,872,63,1650,75,21,1,0
27431,2768,105,872,63,1650,75,21,1,0
27432,2768,105,872,63,1650,75,21,1,0
27433,2768,105,872,63,1650,75,21,1,0
27434,2768,105,872,63,1650,75,21,1,0
27435,2768,105,872,63,1650,75,21,1,0
27436,2768,105,872,63,1650,75,21,1,0
27437,2767,105,872,63,1649,75,21,1,0
27438,2767,105,872,63,1649,75,21,1,0
27439,2767,105,872,63,1649,75,21,1,0
27440,2767,105,872,63,1649,75,21,1,0
27441,2767,105,872,63,1649,75,21,1,0
27442,2767,105,872,63,1649,75,21,1,0
27443,2766,105,871,63,1648,75,21,1,0
27444,2767,105,871,63,1649,75,21,1,0
27445,2767,105,871,63,1649,75,21,1,0
27446,2767,105,871,63,1649,75,21,1,0
27447,2767,105,871,63,1649,75,21,1,0
27448,2767,105,871,63,1649,75,21,1,0
27449,2767,105,871,63,1649,75,21,1,0
27450,2767,105,871,63,1649,76,21,1,0
27451,2767,105,871,63,1649,76,21,1,0
27452,2767,105,871,63,1649,76,21,1,0
27453,2767,105,871,63,1649,76,21,1,0
27454,2767,105,871,63,1649,76,21,1,0
27455,2767,105,871,63,1649,76,21,1,0
27456,2767,105,871,63,1649,76,21,1,0
27457,2767,105,871,63,1649,76,21,1,0
27458,2767,105,871,63,1649,76,21,1,0
27459,2767,105,871,63,1649,76,21,1,0
27460,2767,105,871,63,1649,76,21,1,0
27461,2767,105,871,63,1649,76,21,1,0
27462,2767,105,871,63,1649,76,21,1,0
27463,2767,105,871,63,1649,76,21,1,0
27464,2767,105,871,63,1649,76,21,1,0
27465,2767,105,871,63,1649,77,21,1,0
27466,2767,105,871,63,1649,77,21,1,0
27467,2767,105,871,63,1649,77,21,1,0
27468,2767,105,871,63,1649,77,21,1,0
27469,2755,105,869,62,1644,76,21,1,0
27470,2753,105,869,62,1642,76,21,1,0
27471,2753,105,869,62,1642,76,21,1,0
27472,2753,105,869,62,1642,76,21,1,0
27473,2753,105,869,62,1642,76,21,1,0
27474,2752,105,869,62,1641,76,21,1,0
27475,2752,105,869,62,1641,76,21,1,0
27476,2752,105,869,62,1641,76,21,1,0
27477,2752,105,869,62,1641,76,21,1,0
27478,2764,105,871,63,1646,77,21,1,0
27479,2764,105,871,63,1646,77,21,1,0
27480,2764,105,871,63,1646,77,21,1,0
27481,2764,105,871,63,1646,77,21,1,0
27482,2764,105,871,63,1646,77,21,1,0
27483,2764,105,871,63,1646,77,21,1,0
27484,2764,105,871,63,1646,77,21,1,0
27485,2764,105,871,63,1646,77,21,1,0
27486,2764,105,871,63,1646,77,21,1,0
27487,2764,105,871,63,1646,77,21,1,0
27488,2764,105,871,63,1646,77,21,1,0
27489,2764,105,871,63,1646,77,21,1,0
27490,2764,105,871,63,1646,77,21,1,0
27491,2764,105,871,63,1646,77,21,1,0
27492,2764,105,871,63,1646,77,21,1,0
27493,2764,105,871,63,1646,77,21,1,0
27494,2764,105,871,63,1646,77,21,1,0
27495,2764,105,871,63,1646,77,21,1,0
27496,2762,105,871,63,1644,77,21,1,0
27497,2762,105,871,63,1644,77,21,1,0
27498,2762,105,871,63,1644,77,21,1,0
27499,2762,105,871,63,1644,77,21,1,0
27500,2762,105,871,63,1644,77,21,1,0
27501,2766,105,871,63,1647,77,21,1,0
27502,2766,105,871,63,1647,77,21,1,0
27503,2766,105,871,63,1647,77,21,1,0
27504,2766,105,871,63,1647,77,21,1,0
27505,2766,105,871,63,1647,77,21,1,0
27506,2766,105,871,63,1647,77,21,1,0
27507,2766,105,871,63,1647,77,21,1,0
27508,2766,105,871,63,1647,77,21,1,0
27509,2766,105,871,63,1647,77,21,1,0
27510,2766,105,871,63,1647,77,21,1,0
27511,2766,105,871,63,1647,77,21,1,0
27512,2766,105,871,63,1647,77,21,1,0
27513,2767,105,871,63,1647,77,21,1,0
27514,2767,105,871,63,1648,77,21,1,0
27515,2767,105,873,63,1651,77,21,1,0
27516,2767,105,873,63,1651,77,21,1,0
27517,2767,105,873,63,1651,77,21,1,0
27518,2767,106,873,63,1651,77,21,1,0
27519,2767,106,873,63,1651,77,21,1,0
27520,2766,106,872,63,1648,77,21,1,0
27521,2766,106,872,63,1648,77,21,1,0
27522,2766,106,872,63,1648,77,21,1,0
27523,2766,106,872,63,1648,77,21,1,0
27524,2766,106,872,63,1648,77,21,1,0
27525,2766,106,872,63,1648,77,21,1,0
27526,2766,106,872,63,1648,77,21,1,0
27527,2766,106,872,63,1648,77,21,1,0
27528,2767,106,872,63,1649,77,21,1,0
27529,2767,106,872,63,1649,77,21,1,0
27530,2767,106,872,63,1649,77,21,1,0
27531,2767,106,872,63,1649,77,21,1,0
27532,2766,106,872,63,1649,77,21,1,0
27533,2766,106,872,63,1649,77,21,1,0
27534,2766,106,872,63,1649,77,21,1,0
27535,2766,106,872,63,1649,77,21,1,0
27536,2766,106,872,63,1649,77,21,1,0
27537,2766,106,872,63,1649,77,21,1,0
27538,2766,106,872,63,1649,77,21,1,0
27539,2766,106,872,63,1649,77,21,1,0
27540,2767,106,872,63,1649,77,21,1,0
27541,2767,106,872,63,1649,77,21,1,0
27542,2767,106,872,63,1649,77,21,1,0
27543,2767,106,873,63,1650,77,21,1,0
27544,2767,106,873,63,1650,77,21,1,0
27545,2767,106,873,63,1650,77,21,1,0
27546,2767,106,873,63,1650,77,21,1,0
27547,2767,106,873,63,1650,77,21,1,0
27548,2767,106,873,63,1650,77,21,1,0
27549,2767,106,873,63,1650,77,21,1,0
27550,2767,106,873,63,1650,77,21,1,0
27551,2768,106,873,63,1650,77,21,1,0
27552,2768,106,873,63,1650,77,21,1,0
27553,2768,106,873,63,1650,77,21,1,0
27554,2768,106,873,63,1650,77,21,1,0
27555,2768,106,873,63,1650,77,21,1,0
27556,2768,106,873,63,1650,77,21,1,0
27557,2768,106,873,63,1650,77,21,1,0
27558,2769,106,875,63,1654,77,21,1,0
27559,2779,107,880,63,1662,77,21,1,0
27560,2778,107,880,63,1662,77,21,1,0
27561,2778,107,880,63,1662,77,21,1,0
27562,2778,107,880,63,1661,77,21,1,0
27563,2778,107,880,63,1662,77,21,1,0
27564,2779,107,881,63,1662,77,21,1,0
27565,2779,107,881,63,1662,77,21,1,0
27566,2779,107,881,63,1662,77,21,1,0
27567,2779,107,881,63,1662,77,21,1,0
27568,2779,107,881,63,1662,77,21,1,0
27569,2779,107,881,63,1662,77,21,1,0
27570,2779,107,881,63,1662,77,21,1,0
27571,2779,107,881,63,1662,77,21,1,0
27572,2780,107,881,63,1662,77,21,1,0
27573,2780,107,881,63,1662,77,21,1,0
27574,2770,107,877,63,1654,77,21,1,0
27575,2770,107,877,63,1654,77,21,1,0
27576,2769,107,877,63,1654,77,21,1,0
27577,2769,107,877,63,1654,77,21,1,0
27578,2769,107,877,63,1654,77,21,1,0
27579,2769,107,877,63,1654,77,21,1,0
27580,2769,107,877,63,1654,77,21,1,0
27581,2769,107,877,63,1654,77,21,1,0
27582,2769,107,877,63,1654,77,21,1,0
27583,2769,107,877,63,1654,77,21,1,0
27584,2769,107,877,63,1654,77,21,1,0
27585,2769,107,877,63,1654,77,21,1,0
27586,2769,107,877,63,1654,77,21,1,0
27587,2769,107,877,63,1654,77,21,1,0
27588,2798,114,893,63,1672,79,25,1,0
27589,2819,116,901,63,1680,81,25,1,0
27590,2836,115,892,63,1691,80,24,1,0
27591,2817,115,888,63,1677,80,24,1,0
27592,2809,113,883,63,1673,78,24,1,0
27593,2836,113,896,63,1692,78,24,1,0
27594,2836,113,896,63,1692,78,24,1,0
27595,2836,113,896,63,1692,78,24,1,0
27596,2835,113,895,63,1691,78,24,1,0
27597,2835,113,895,63,1691,78,24,1,0
27598,2835,113,895,63,1691,78,24,1,0
27599,2835,113,895,63,1691,78,24,1,0
27600,2835,113,895,63,1691,78,24,1,0
27601,2835,113,895,63,1691,78,24,1,0
27602,2835,113,895,63,1691,78,24,1,0
27603,2835,113,895,63,1691,78,24,1,0
27604,2835,113,895,63,1690,78,24,1,0
27605,2835,113,895,63,1690,78,24,1,0
27606,2835,113,895,63,1690,78,24,1,0
27607,2835,113,895,63,1690,78,24,1,0
27608,2834,113,895,63,1689,78,24,1,0
27609,2834,113,895,63,1689,78,24,1,0
27610,2834,113,895,63,1689,78,24,1,0
27611,2834,113,895,63,1689,78,24,1,0
27612,2834,113,895,63,1689,78,24,1,0
27613,2834,113,895,63,1689,78,24,1,0
27614,2834,113,895,63,1689,78,24,1,0
27615,2834,113,895,63,1689,78,24,1,0
27616,2834,113,895,63,1689,78,24,1,0
27617,2834,113,895,63,1689,78,24,1,0
27618,2834,113,895,63,1689,78,24,1,0
27619,2834,113,897,63,1689,78,24,1,0
27620,2834,113,900,63,1689,78,24,1,0
27621,2834,113,901,63,1689,78,24,1,0
27622,2834,113,901,63,1689,78,24,1,0
27623,2834,113,902,63,1689,78,24,1,0
27624,2834,113,902,63,1689,78,24,1,0
27625,2834,113,902,63,1689,78,24,1,0
27626,2834,113,902,63,1689,78,24,1,0
27627,2833,113,901,63,1688,78,24,1,0
27628,2833,113,901,63,1688,78,24,1,0
27629,2834,113,901,63,1689,78,24,1,0
27630,2834,113,901,63,1689,78,24,1,0
27631,2833,113,900,63,1688,78,24,1,0
27632,2833,113,900,63,1688,78,24,1,0
27633,2834,113,900,63,1688,78,24,1,0
27634,2834,113,900,63,1687,78,24,1,0
27635,2834,113,900,63,1687,78,24,1,0
27636,2834,113,900,63,1687,78,24,1,0
27637,2834,113,900,63,1687,78,24,1,0
27638,2833,113,900,63,1687,78,24,1,0
27639,2833,113,900,63,1687,78,24,1,0
27640,2833,113,900,63,1687,78,24,1,0
27641,2834,113,900,63,1688,78,24,1,0
27642,2834,113,900,63,1688,78,24,1,0
27643,2834,113,900,63,1688,78,24,1,0
27644,2833,113,900,63,1688,78,24,1,0
27645,2833,113,900,63,1688,78,24,1,0
27646,2833,113,900,63,1688,78,24,1,0
27647,2834,113,901,63,1688,78,24,1,0
27648,2834,113,901,63,1688,78,24,1,0
27649,2834,113,901,63,1688,78,24,1,0
27650,2834,113,901,63,1688,78,24,1,0
27651,2834,113,901,63,1688,78,24,1,0
27652,2834,113,901,63,1688,78,24,1,0
27653,2834,113,901,63,1688,78,24,1,0
27654,2834,113,901,63,1688,78,24,1,0
27655,2835,113,901,63,1688,78,24,1,0
27656,2835,113,901,63,1688,78,24,1,0
27657,2835,113,901,63,1688,78,24,1,0
27658,2835,113,901,63,1688,78,24,1,0
27659,2835,113,901,63,1688,78,24,1,0
27660,2835,113,901,63,1688,78,24,1,0
27661,2835,113,901,63,1688,78,24,1,0
27662,2835,113,901,63,1688,78,24,1,0
27663,2835,113,901,63,1688,78,24,1,0
27664,2833,113,900,63,1686,78,24,1,0
27665,2833,113,900,63,1686,78,24,1,0
27666,2833,113,900,63,1686,78,24,1,0
27667,2833,113,900,63,1686,78,24,1,0
27668,2833,113,900,63,1686,78,24,1,0
27669,2833,113,900,63,1686,78,24,1,0
27670,2833,113,900,63,1686,78,24,1,0
27671,2833,113,900,63,1686,78,24,1,0
27672,2833,113,900,63,1686,78,24,1,0
27673,2833,113,900,63,1686,78,24,1,0
27674,2833,113,900,63,1686,78,24,1,0
27675,2833,113,900,63,1686,78,24,1,0
27676,2833,113,900,63,1686,78,24,1,0
27677,2833,113,900,63,1686,78,24,1,0
27678,2833,113,900,63,1686,78,24,1,0
27679,2833,113,900,63,1686,78,24,1,0
27680,2833,113,900,63,1686,78,24,1,0
27681,2833,113,900,63,1686,78,24,1,0
27682,2835,113,900,63,1686,78,24,1,0
27683,2835,113,900,63,1686,78,24,1,0
27684,2836,113,900,63,1686,78,24,1,0
27685,2836,113,900,63,1686,78,24,1,0
27686,2836,113,900,63,1686,78,24,1,0
27687,2836,113,900,63,1686,78,24,1,0
27688,2836,113,900,63,1686,78,24,1,0
27689,2836,113,900,63,1686,78,24,1,0
27690,2836,113,900,63,1686,78,24,1,0
27691,2836,113,900,63,1686,78,24,1,0
27692,2836,113,900,63,1686,78,24,1,0
27693,2836,113,900,63,1686,78,24,1,0
27694,2836,113,900,63,1686,78,24,1,0
27695,2837,113,900,63,1686,78,24,1,0
27696,2837,113,900,63,1686,78,24,1,0
27697,2837,113,900,63,1686,78,24,1,0
27698,2837,113,900,63,1686,78,24,1,0
27699,2837,113,900,63,1686,78,24,1,0
27700,2837,113,900,63,1686,78,24,1,0
27701,2837,113,900,63,1686,78,24,1,0
27702,2837,113,900,63,1686,78,24,1,0
27703,2837,113,900,63,1686,78,24,1,0
27704,2837,113,900,63,1686,78,24,1,0
27705,2837,113,900,63,1686,78,24,1,0
27706,2837,113,900,63,1686,78,24,1,0
27707,2837,113,900,63,1686,78,24,1,0
27708,2837,113,900,63,1686,78,24,1,0
27709,2837,113,901,63,1686,78,24,1,0
27710,2837,113,901,63,1686,78,24,1,0
27711,2837,113,901,63,1686,78,24,1,0
27712,2837,113,901,63,1686,78,24,1,0
27713,2837,113,901,63,1686,78,24,1,0
27714,2837,113,901,63,1686,78,24,1,0
27715,2837,113,901,63,1686,78,24,1,0
27716,2832,112,901,63,1684,78,24,1,0
27717,2832,112,901,63,1684,78,24,1,0
27718,2832,112,901,63,1684,78,24,1,0
27719,2832,112,901,63,1684,78,24,1,0
27720,2832,112,901,63,1684,78,24,1,0
27721,2832,112,902,63,1684,78,24,1,0
27722,2832,112,903,63,1684,78,24,1,0
27723,2832,112,903,63,1684,78,24,1,0
27724,2832,112,903,63,1684,78,24,1,0
27725,2832,112,903,63,1684,78,24,1,0
27726,2832,112,903,63,1684,78,24,1,0
27727,2832,112,903,63,1684,78,24,1,0
27728,2832,112,903,63,1684,78,24,1,0
27729,2832,112,903,63,1684,78,24,1,0
27730,2832,112,903,63,1684,78,24,1,0
27731,2832,112,903,63,1684,78,24,1,0
27732,2832,112,903,63,1684,78,24,1,0
27733,2832,112,903,63,1684,78,24,1,0
27734,2832,112,903,63,1684,78,24,1,0
27735,2832,112,903,63,1684,78,24,1,0
27736,2832,112,903,63,1684,78,24,1,0
27737,2832,112,903,63,1684,78,24,1,0
27738,2832,112,903,63,1684,78,24,1,0
27739,2832,112,903,63,1685,78,24,1,0
27740,2832,112,903,63,1685,78,24,1,0
27741,2828,111,902,63,1683,78,24,1,0
27742,2828,111,902,63,1683,78,24,1,0
27743,2828,111,902,63,1683,78,24,1,0
27744,2828,111,902,63,1683,78,24,1,0
27745,2828,111,902,63,1683,78,24,1,0
27746,2828,111,902,63,1683,78,24,1,0
27747,2828,111,902,63,1683,78,24,1,0
27748,2828,111,902,63,1683,78,24,1,0
27749,2828,111,902,63,1683,78,24,1,0
27750,2828,111,902,63,1683,78,24,1,0
27751,2828,111,902,63,1683,78,24,1,0
27752,2828,111,902,63,1683,78,24,1,0
27753,2828,111,902,63,1683,78,24,1,0
27754,2828,111,902,63,1683,78,24,1,0
27755,2828,111,902,63,1683,78,24,1,0
27756,2828,111,902,63,1683,78,24,1,0
27757,2828,111,903,63,1683,78,24,1,0
27758,2827,111,903,63,1683,78,24,1,0
27759,2827,111,903,63,1683,78,24,1,0
27760,2827,111,903,63,1683,78,24,1,0
27761,2827,111,903,63,1683,78,24,1,0
27762,2827,111,903,63,1683,78,24,1,0
27763,2827,111,903,63,1683,78,24,1,0
27764,2827,111,903,63,1683,78,24,1,0
27765,2827,111,903,63,1683,78,24,1,0
27766,2827,111,903,63,1683,78,24,1,0
27767,2827,111,903,63,1683,78,24,1,0
27768,2827,111,903,63,1683,78,24,1,0
27769,2828,111,903,63,1683,78,24,1,0
27770,2814,110,901,63,1674,78,24,1,0
27771,2814,110,901,63,1674,78,24,1,0
27772,2814,110,901,63,1674,78,24,1,0
27773,2814,110,901,63,1674,78,24,1,0
27774,2810,109,900,63,1672,77,23,1,0
27775,2810,109,900,63,1672,77,23,1,0
27776,2811,109,900,63,1672,77,23,1,0
27777,2811,109,900,63,1672,77,23,1,0
27778,2811,109,900,63,1672,77,23,1,0
27779,2811,109,900,63,1672,77,23,1,0
27780,2811,109,900,63,1672,77,23,1,0
27781,2808,108,900,63,1671,77,23,1,0
27782,2808,108,900,63,1671,77,23,1,0
27783,2808,108,900,63,1671,77,23,1,0
27784,2812,108,901,63,1672,77,23,1,0
27785,2814,108,901,63,1673,77,23,1,0
27786,2814,108,901,63,1673,77,23,1,0
27787,2814,108,901,63,1673,77,23,1,0
27788,2814,108,901,63,1672,77,23,1,0
27789,2823,108,901,63,1673,77,23,1,0
27790,2818,108,898,63,1670,77,23,1,0
27791,2818,108,898,63,1670,77,23,1,0
27792,2818,108,898,63,1670,77,23,1,0
27793,2818,108,897,63,1669,77,23,1,0
27794,2818,108,897,63,1669,77,23,1,0
27795,2818,108,897,63,1669,77,23,1,0
27796,2818,108,897,63,1669,77,23,1,0
27797,2818,108,897,63,1669,77,23,1,0
27798,2818,108,897,63,1669,77,23,1,0
27799,2818,108,897,63,1669,77,23,1,0
27800,2818,108,897,63,1670,77,23,1,0
27801,2818,108,897,63,1670,77,23,1,0
27802,2818,108,897,63,1670,77,23,1,0
27803,2818,108,897,63,1670,77,23,1,0
27804,2818,108,897,63,1670,77,23,1,0
27805,2818,108,897,63,1670,77,23,1,0
27806,2821,108,899,63,1671,77,23,1,0
27807,2821,108,899,63,1671,77,23,1,0
27808,2820,108,899,63,1671,77,23,1,0
27809,2820,108,899,63,1671,77,23,1,0
27810,2820,108,899,63,1671,77,23,1,0
27811,2820,108,899,63,1671,77,23,1,0
27812,2820,108,899,63,1671,77,23,1,0
27813,2820,108,899,63,1671,77,23,1,0
27814,2820,108,899,63,1671,77,23,1,0
27815,2820,108,899,63,1671,77,23,1,0
27816,2820,108,899,63,1671,77,23,1,0
27817,2820,108,899,63,1671,77,23,1,0
27818,2820,108,899,63,1671,77,23,1,0
27819,2820,108,899,63,1671,77,23,1,0
27820,2820,108,899,63,1671,77,23,1,0
27821,2820,108,899,63,1671,77,23,1,0
27822,2820,108,899,63,1671,77,23,1,0
27823,2819,108,899,63,1671,77,23,1,0
27824,2821,108,899,63,1672,77,23,1,0
27825,2821,108,899,63,1672,77,23,1,0
27826,2821,108,899,63,1672,77,23,1,0
27827,2821,108,899,63,1672,77,23,1,0
27828,2824,108,900,63,1674,77,23,1,0
27829,2824,108,900,63,1674,77,23,1,0
27830,2824,108,900,63,1674,77,23,1,0
27831,2824,108,900,63,1674,77,23,1,0
27832,2824,108,900,63,1674,77,23,1,0
27833,2824,108,900,63,1674,77,23,1,0
27834,2825,108,900,63,1674,77,23,1,0
27835,2825,108,900,63,1674,77,23,1,0
27836,2825,108,900,63,1674,77,23,1,0
27837,2825,108,900,63,1674,77,23,1,0
27838,2825,108,900,63,1674,77,23,1,0
27839,2825,108,900,63,1674,77,23,1,0
27840,2825,108,900,63,1674,77,23,1,0
27841,2825,108,900,63,1674,77,23,1,0
27842,2825,108,900,63,1674,77,23,1,0
27843,2825,108,900,63,1674,77,23,1,0
27844,2824,108,900,63,1673,77,23,1,0
27845,2824,108,900,63,1673,77,23,1,0
27846,2824,108,900,63,1673,77,23,1,0
27847,2825,108,900,63,1673,77,23,1,0
27848,2826,108,900,63,1673,77,23,1,0
27849,2827,108,900,64,1673,77,23,1,0
27850,2827,108,900,64,1673,77,23,1,0
27851,2828,108,901,64,1674,77,23,1,0
27852,2828,108,901,64,1674,77,23,1,0
27853,2828,108,901,64,1674,77,23,1,0
27854,2828,108,901,64,1674,77,23,1,0
27855,2828,109,901,64,1674,77,23,1,0
27856,2828,109,901,64,1674,77,23,1,0
27857,2831,109,901,64,1675,77,23,1,0
27858,2831,109,901,64,1675,77,23,1,0
27859,2831,109,901,64,1675,77,23,1,0
27860,2831,109,901,64,1675,77,23,1,0
27861,2831,109,901,64,1675,77,23,1,0
27862,2831,109,901,64,1675,77,23,1,0
27863,2831,109,901,64,1675,77,23,1,0
27864,2830,109,901,64,1675,77,23,1,0
27865,2830,109,901,64,1675,77,23,1,0
27866,2830,109,901,64,1675,77,23,1,0
27867,2829,109,901,64,1675,77,23,1,0
27868,2829,109,901,64,1676,77,23,1,0
27869,2829,109,901,64,1676,77,23,1,0
27870,2830,109,901,64,1676,77,23,1,0
27871,2830,109,901,64,1676,77,23,1,0
27872,2830,109,901,64,1676,77,23,1,0
27873,2830,109,901,64,1676,77,23,1,0
27874,2830,109,901,64,1676,77,23,1,0
27875,2830,109,901,64,1676,77,23,1,0
27876,2813,107,899,64,1668,73,22,1,0
27877,2813,107,899,64,1669,73,22,1,0
27878,2813,107,899,64,1669,73,22,1,0
27879,2813,107,899,64,1669,73,22,1,0
27880,2814,107,899,64,1669,73,22,1,0
27881,2814,107,899,64,1669,73,22,1,0
27882,2814,107,899,64,1669,73,22,1,0
27883,2814,107,899,64,1669,73,22,1,0
27884,2814,107,899,64,1669,73,22,1,0
27885,2812,107,899,64,1669,73,22,1,0
27886,2812,107,899,64,1669,73,22,1,0
27887,2812,107,899,64,1669,73,22,1,0
27888,2812,107,899,64,1669,73,22,1,0
27889,2812,107,899,64,1669,73,22,1,0
27890,2812,107,899,64,1669,73,22,1,0
27891,2812,107,899,64,1669,73,22,1,0
27892,2812,107,899,64,1669,73,22,1,0
27893,2812,107,899,64,1669,73,22,1,0
27894,2812,107,899,64,1669,73,22,1,0
27895,2812,107,899,64,1669,73,22,1,0
27896,2812,107,899,64,1669,73,22,1,0
27897,2811,107,899,64,1669,73,22,1,0
27898,2810,107,899,64,1669,73,22,1,0
27899,2809,107,899,64,1668,74,22,1,0
27900,2809,107,899,64,1668,74,22,1,0
27901,2809,107,899,64,1668,74,22,1,0
27902,2809,107,899,64,1668,74,22,1,0
27903,2810,107,899,64,1668,74,22,1,0
27904,2810,107,899,64,1668,74,22,1,0
27905,2810,107,899,64,1668,75,22,1,0
27906,2808,107,899,64,1668,75,22,1,0
27907,2808,107,899,64,1668,75,22,1,0
27908,2808,107,899,64,1668,75,22,1,0
27909,2808,107,899,64,1668,75,22,1,0
27910,2808,107,899,64,1668,75,22,1,0
27911,2808,107,899,64,1668,75,22,1,0
27912,2808,107,899,64,1668,75,22,1,0
27913,2808,107,899,64,1668,75,22,1,0
27914,2808,107,899,64,1668,75,22,1,0
27915,2808,107,899,64,1668,75,22,1,0
27916,2808,107,900,64,1669,75,22,1,0
27917,2808,107,900,64,1669,75,22,1,0
27918,2808,107,900,64,1669,75,22,1,0
27919,2808,107,900,64,1669,75,22,1,0
27920,2808,107,900,64,1669,75,22,1,0
27921,2808,107,900,64,1669,75,22,1,0
27922,2808,107,900,64,1669,75,22,1,0
27923,2808,107,900,64,1669,75,22,1,0
27924,2808,107,900,64,1669,75,22,1,0
27925,2808,107,900,64,1669,75,22,1,0
27926,2808,107,900,64,1669,75,22,1,0
27927,2808,107,900,64,1669,75,22,1,0
27928,2808,107,900,64,1669,75,22,1,0
27929,2808,107,900,64,1669,75,22,1,0
27930,2809,107,900,64,1670,75,22,1,0
27931,2809,107,900,64,1669,76,22,1,0
27932,2809,107,900,64,1669,76,22,1,0
27933,2812,107,900,64,1672,76,22,1,0
27934,2813,107,901,64,1672,76,22,1,0
27935,2813,107,901,64,1672,77,22,1,0
27936,2813,107,902,64,1672,77,22,1,0
27937,2813,107,902,64,1672,77,22,1,0
27938,2813,107,902,64,1672,77,22,1,0
27939,2813,107,902,64,1672,77,22,1,0
27940,2813,107,902,64,1672,77,22,1,0
27941,2813,107,902,64,1672,77,22,1,0
27942,2813,107,902,64,1672,77,22,1,0
27943,2813,107,902,64,1672,77,22,1,0
27944,2813,107,902,64,1672,77,22,1,0
27945,2813,107,902,64,1672,77,22,1,0
27946,2814,107,902,64,1672,77,22,1,0
27947,2814,107,902,64,1672,77,22,1,0
27948,2814,107,902,64,1672,77,22,1,0
27949,2815,107,902,64,1673,77,22,1,0
27950,2816,107,902,64,1673,77,22,1,0
27951,2816,107,902,64,1673,77,22,1,0
27952,2816,107,902,64,1673,77,22,1,0
27953,2816,107,902,64,1673,77,22,1,0
27954,2816,107,902,64,1673,77,22,1,0
27955,2817,107,902,64,1673,77,22,1,0
